"Gene" "count" "gene_type"
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 7 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 30 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 1 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 95 FALSE
"Rv0846c " 229 FALSE
"Rv0846c " 21 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 7 FALSE
"Rv0846c " 15 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0846c " 0 FALSE
"Rv0847 " 0 FALSE
"Rv0847 " 146 FALSE
"Rv0847 " 1 FALSE
"Rv0847 " 14 FALSE
"Rv0847 " 1 FALSE
"Rv0847 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 51 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 57 FALSE
"Rv0848 " 57 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 27 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 15 FALSE
"Rv0848 " 9 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 54 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 34 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 16 FALSE
"Rv0848 " 59 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0848 " 0 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 265 FALSE
"Rv0849 " 67 FALSE
"Rv0849 " 21 FALSE
"Rv0849 " 11 FALSE
"Rv0849 " 16 FALSE
"Rv0849 " 10 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 23 FALSE
"Rv0849 " 24 FALSE
"Rv0849 " 43 FALSE
"Rv0849 " 16 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 91 FALSE
"Rv0849 " 42 FALSE
"Rv0849 " 44 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 10 FALSE
"Rv0849 " 0 FALSE
"Rv0849 " 147 FALSE
"Rv0849 " 3 FALSE
"Rv0849 " 31 FALSE
"Rv0850 " 57 FALSE
"Rv0850 " 30 FALSE
"Rv0850 " 0 FALSE
"Rv0850 " 0 FALSE
"Rv0850 " 0 FALSE
"Rv0850 " 0 FALSE
"Rv0850 " 28 FALSE
"Rv0850 " 2 FALSE
"Rv0850 " 0 FALSE
"Rv0850 " 10 FALSE
"Rv0851c " 10 FALSE
"Rv0851c " 55 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0851c " 0 FALSE
"Rv0852 " 30 FALSE
"Rv0852 " 0 FALSE
"Rv0852 " 3 FALSE
"Rv0852 " 0 FALSE
"Rv0852 " 0 FALSE
"Rv0852 " 0 FALSE
"Rv0852 " 33 FALSE
"Rv0852 " 7 FALSE
"Rv0852 " 9 FALSE
"Rv0852 " 13 FALSE
"Rv0852 " 19 FALSE
"Rv0852 " 5 FALSE
"Rv0852 " 0 FALSE
"Rv0852 " 0 FALSE
"Rv0852 " 5 FALSE
"Rv0853c " 33 FALSE
"Rv0853c " 1 FALSE
"Rv0853c " 151 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 19 FALSE
"Rv0853c " 6 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 26 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 366 FALSE
"Rv0853c " 180 FALSE
"Rv0853c " 6 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 184 FALSE
"Rv0853c " 10 FALSE
"Rv0853c " 0 FALSE
"Rv0853c " 0 FALSE
"Rv0854 " 190 FALSE
"Rv0854 " 7 FALSE
"Rv0854 " 3 FALSE
"Rv0854 " 59 FALSE
"Rv0854 " 130 FALSE
"Rv0854 " 71 FALSE
"Rv0854 " 39 FALSE
"Rv0855 " 0 FALSE
"Rv0855 " 0 FALSE
"Rv0855 " 26 FALSE
"Rv0855 " 0 FALSE
"Rv0855 " 0 FALSE
"Rv0855 " 21 FALSE
"Rv0855 " 0 FALSE
"Rv0855 " 20 FALSE
"Rv0855 " 35 FALSE
"Rv0855 " 123 FALSE
"Rv0855 " 29 FALSE
"Rv0855 " 99 FALSE
"Rv0855 " 18 FALSE
"Rv0855 " 0 FALSE
"Rv0856 " 74 FALSE
"Rv0856 " 46 FALSE
"Rv0856 " 39 FALSE
"Rv0856 " 16 FALSE
"Rv0856 " 0 FALSE
"Rv0857 " 98 FALSE
"Rv0857 " 31 FALSE
"Rv0857 " 0 FALSE
"Rv0857 " 5 FALSE
"Rv0857 " 65 FALSE
"Rv0857 " 614 FALSE
"Rv0857 " 229 FALSE
"Rv0857 " 0 FALSE
"Rv0857 " 1 FALSE
"Rv0858c " 1 FALSE
"Rv0858c " 52 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 23 FALSE
"Rv0858c " 187 FALSE
"Rv0858c " 87 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 11 FALSE
"Rv0858c " 10 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 93 FALSE
"Rv0858c " 12 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 17 FALSE
"Rv0858c " 11 FALSE
"Rv0858c " 6 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 21 FALSE
"Rv0858c " 0 FALSE
"Rv0858c " 0 FALSE
"Rv0859 " 14 FALSE
"Rv0859 " 0 FALSE
"Rv0859 " 6 FALSE
"Rv0859 " 0 FALSE
"Rv0859 " 0 FALSE
"Rv0859 " 0 FALSE
"Rv0859 " 8 FALSE
"Rv0859 " 67 FALSE
"Rv0859 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 8 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 46 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 83 FALSE
"Rv0860 " 92 FALSE
"Rv0860 " 11 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 15 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 48 FALSE
"Rv0860 " 4 FALSE
"Rv0860 " 1 FALSE
"Rv0860 " 7 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 0 FALSE
"Rv0860 " 6 FALSE
"Rv0861c " 64 FALSE
"Rv0861c " 85 FALSE
"Rv0861c " 18 FALSE
"Rv0861c " 43 FALSE
"Rv0861c " 68 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 29 FALSE
"Rv0861c " 4 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 29 FALSE
"Rv0861c " 5 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 45 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 6 FALSE
"Rv0861c " 46 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 36 FALSE
"Rv0861c " 0 FALSE
"Rv0861c " 233 FALSE
"Rv0861c " 42 FALSE
"Rv0861c " 5 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 3 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 82 FALSE
"Rv0862c " 1 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 3 FALSE
"Rv0862c " 8 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 1 FALSE
"Rv0862c " 2 FALSE
"Rv0862c " 7 FALSE
"Rv0862c " 10 FALSE
"Rv0862c " 6 FALSE
"Rv0862c " 75 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 19 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 0 FALSE
"Rv0862c " 221 FALSE
"Rv0862c " 2 FALSE
"Rv0862c " 80 FALSE
"Rv0862c " 0 FALSE
"Rv0863 " 17 FALSE
"Rv0863 " 174 FALSE
"Rv0863 " 360 FALSE
"Rv0863 " 24 FALSE
"Rv0863 " 0 FALSE
"Rv0863 " 364 FALSE
"Rv0863 " 0 FALSE
"Rv0864 " 38 FALSE
"Rv0864 " 0 FALSE
"Rv0864 " 281 FALSE
"Rv0864 " 74 FALSE
"Rv0864 " 73 FALSE
"Rv0864 " 0 FALSE
"Rv0864 " 0 FALSE
"Rv0864 " 9 FALSE
"Rv0864 " 0 FALSE
"Rv0864 " 0 FALSE
"Rv0864 " 13 FALSE
"Rv0865 " 48 FALSE
"Rv0865 " 0 FALSE
"Rv0865 " 0 FALSE
"Rv0865 " 55 FALSE
"Rv0865 " 0 FALSE
"Rv0865 " 0 FALSE
"Rv0865 " 95 FALSE
"Rv0865 " 379 FALSE
"Rv0866 " 177 FALSE
"Rv0866 " 33 FALSE
"Rv0866 " 0 FALSE
"Rv0866 " 21 FALSE
"Rv0867c " 147 FALSE
"Rv0867c " 86 FALSE
"Rv0867c " 36 FALSE
"Rv0867c " 0 FALSE
"Rv0867c " 0 FALSE
"Rv0867c " 0 FALSE
"Rv0867c " 0 FALSE
"Rv0867c " 43 FALSE
"Rv0867c " 0 FALSE
"Rv0867c " 3 FALSE
"Rv0867c " 158 FALSE
"Rv0868c " 0 FALSE
"Rv0868c " 158 FALSE
"Rv0868c " 254 FALSE
"Rv0868c " 0 FALSE
"Rv0868c " 230 FALSE
"Rv0868c " 0 FALSE
"Rv0868c " 36 FALSE
"Rv0869c " 0 FALSE
"Rv0869c " 5 FALSE
"Rv0869c " 0 FALSE
"Rv0869c " 113 FALSE
"Rv0869c " 0 FALSE
"Rv0869c " 289 FALSE
"Rv0869c " 64 FALSE
"Rv0869c " 39 FALSE
"Rv0869c " 54 FALSE
"Rv0869c " 2 FALSE
"Rv0869c " 0 FALSE
"Rv0869c " 28 FALSE
"Rv0869c " 59 FALSE
"Rv0869c " 0 FALSE
"Rv0869c " 25 FALSE
"Rv0870c " 19 FALSE
"Rv0870c " 16 FALSE
"Rv0870c " 9 FALSE
"Rv0870c " 91 FALSE
"Rv0870c " 28 FALSE
"Rv0871 " 149 FALSE
"Rv0871 " 215 FALSE
"Rv0871 " 10 FALSE
"Rv0871 " 0 FALSE
"Rv0871 " 0 FALSE
"Rv0872c " 11 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 22 FALSE
"Rv0872c " 18 FALSE
"Rv0872c " 18 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 11 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 40 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 96 FALSE
"Rv0872c " 7 FALSE
"Rv0872c " 26 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 0 FALSE
"Rv0872c " 185 FALSE
"Rv0872c " 8 FALSE
"Rv0872c " 53 FALSE
"Rv0872c " 43 FALSE
"Rv0872c " 336 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 216 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 85 FALSE
"Rv0873 " 17 FALSE
"Rv0873 " 94 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 48 FALSE
"Rv0873 " 30 FALSE
"Rv0873 " 146 FALSE
"Rv0873 " 10 FALSE
"Rv0873 " 73 FALSE
"Rv0873 " 27 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 4 FALSE
"Rv0873 " 59 FALSE
"Rv0873 " 40 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 4 FALSE
"Rv0873 " 108 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 24 FALSE
"Rv0873 " 7 FALSE
"Rv0873 " 81 FALSE
"Rv0873 " 11 FALSE
"Rv0873 " 36 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 9 FALSE
"Rv0873 " 36 FALSE
"Rv0873 " 44 FALSE
"Rv0873 " 0 FALSE
"Rv0873 " 21 FALSE
"Rv0874c " 139 FALSE
"Rv0874c " 9 FALSE
"Rv0874c " 11 FALSE
"Rv0874c " 16 FALSE
"Rv0874c " 40 FALSE
"Rv0874c " 149 FALSE
"Rv0874c " 0 FALSE
"Rv0874c " 86 FALSE
"Rv0874c " 0 FALSE
"Rv0874c " 0 FALSE
"Rv0875c " 8 FALSE
"Rv0875c " 58 FALSE
"Rv0875c " 2 FALSE
"Rv0875c " 48 FALSE
"Rv0875c " 23 FALSE
"Rv0875c " 0 FALSE
"Rv0875c " 0 FALSE
"Rv0875c " 0 FALSE
"Rv0875c " 10 FALSE
"Rv0875c " 57 FALSE
"Rv0875c " 45 FALSE
"Rv0875c " 0 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 13 FALSE
"Rv0876c " 18 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 29 FALSE
"Rv0876c " 95 FALSE
"Rv0876c " 21 FALSE
"Rv0876c " 31 FALSE
"Rv0876c " 10 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 6 FALSE
"Rv0876c " 1 FALSE
"Rv0876c " 99 FALSE
"Rv0876c " 1 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 23 FALSE
"Rv0876c " 8 FALSE
"Rv0876c " 0 FALSE
"Rv0876c " 8 FALSE
"Rv0876c " 14 FALSE
"Rv0876c " 122 FALSE
"Rv0877 " 0 FALSE
"Rv0877 " 64 FALSE
"Rv0877 " 111 FALSE
"Rv0877 " 27 FALSE
"Rv0877 " 21 FALSE
"Rv0877 " 0 FALSE
"Rv0877 " 0 FALSE
"Rv0877 " 236 FALSE
"Rv0877 " 83 FALSE
"Rv0877 " 68 FALSE
"Rv0877 " 0 FALSE
"Rv0877 " 0 FALSE
"Rv0877 " 97 FALSE
"Rv0877 " 288 FALSE
"Rv0877 " 159 FALSE
"Rv0877 " 0 FALSE
"Rv0878c " 0 FALSE
"Rv0878c " 76 FALSE
"Rv0878c " 7 FALSE
"Rv0878c " 13 FALSE
"Rv0878c " 21 FALSE
"Rv0878c " 91 FALSE
"Rv0878c " 109 FALSE
"Rv0878c " 308 FALSE
"Rv0878c " 2 FALSE
"Rv0878c " 0 FALSE
"Rv0878c " 287 FALSE
"Rv0878c " 39 FALSE
"Rv0878c " 68 FALSE
"Rv0878c " 94 FALSE
"Rv0878c " 285 FALSE
"Rv0878c " 50 FALSE
"Rv0878c " 6 FALSE
"Rv0878c " 14 FALSE
"Rv0878c " 1 FALSE
"Rv0879c " 11 FALSE
"Rv0879c " 65 FALSE
"Rv0879c " 0 FALSE
"Rv0879c " 0 FALSE
"Rv0880 " 169 FALSE
"Rv0881 " 140 FALSE
"Rv0881 " 34 FALSE
"Rv0881 " 2 FALSE
"Rv0881 " 21 FALSE
"Rv0881 " 66 FALSE
"Rv0881 " 0 FALSE
"Rv0881 " 0 FALSE
"Rv0881 " 146 FALSE
"Rv0881 " 4 FALSE
"Rv0881 " 0 FALSE
"Rv0881 " 0 FALSE
"Rv0881 " 0 FALSE
"Rv0881 " 7 FALSE
"Rv0881 " 0 FALSE
"Rv0881 " 56 FALSE
"Rv0885 " 6 FALSE
"Rv0885 " 3 FALSE
"Rv0885 " 45 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 13 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 91 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 55 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 4 FALSE
"Rv0885 " 0 FALSE
"Rv0885 " 4 FALSE
"Rv0886 " 1 FALSE
"Rv0886 " 45 FALSE
"Rv0886 " 30 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 38 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 14 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 127 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 48 FALSE
"Rv0886 " 38 FALSE
"Rv0886 " 49 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 1 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 7 FALSE
"Rv0886 " 162 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0886 " 0 FALSE
"Rv0887c " 0 FALSE
"Rv0887c " 0 FALSE
"Rv0887c " 0 FALSE
"Rv0887c " 85 FALSE
"Rv0887c " 129 FALSE
"Rv0888 " 6 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 57 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 27 FALSE
"Rv0888 " 38 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 20 FALSE
"Rv0888 " 110 FALSE
"Rv0888 " 10 FALSE
"Rv0888 " 135 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 25 FALSE
"Rv0888 " 44 FALSE
"Rv0888 " 137 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 2 FALSE
"Rv0888 " 26 FALSE
"Rv0888 " 30 FALSE
"Rv0888 " 328 FALSE
"Rv0888 " 95 FALSE
"Rv0888 " 52 FALSE
"Rv0888 " 1013 FALSE
"Rv0888 " 340 FALSE
"Rv0888 " 140 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 0 FALSE
"Rv0888 " 17 FALSE
"Rv0888 " 34 FALSE
"Rv0888 " 70 FALSE
"Rv0888 " 80 FALSE
"Rv0889c " 0 FALSE
"Rv0889c " 4 FALSE
"Rv0889c " 0 FALSE
"Rv0889c " 0 FALSE
"Rv0889c " 18 FALSE
"Rv0889c " 0 FALSE
"Rv0889c " 21 FALSE
"Rv0889c " 216 FALSE
"Rv0889c " 0 FALSE
"Rv0889c " 37 FALSE
"Rv0889c " 66 FALSE
"Rv0889c " 62 FALSE
"Rv0890c " 14 FALSE
"Rv0890c " 78 FALSE
"Rv0890c " 69 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 48 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 91 FALSE
"Rv0890c " 8 FALSE
"Rv0890c " 20 FALSE
"Rv0890c " 14 FALSE
"Rv0890c " 15 FALSE
"Rv0890c " 26 FALSE
"Rv0890c " 37 FALSE
"Rv0890c " 54 FALSE
"Rv0890c " 6 FALSE
"Rv0890c " 3 FALSE
"Rv0890c " 23 FALSE
"Rv0890c " 119 FALSE
"Rv0890c " 177 FALSE
"Rv0890c " 267 FALSE
"Rv0890c " 44 FALSE
"Rv0890c " 42 FALSE
"Rv0890c " 58 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 20 FALSE
"Rv0890c " 31 FALSE
"Rv0890c " 171 FALSE
"Rv0890c " 51 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 8 FALSE
"Rv0890c " 64 FALSE
"Rv0890c " 4 FALSE
"Rv0890c " 60 FALSE
"Rv0890c " 207 FALSE
"Rv0890c " 95 FALSE
"Rv0890c " 39 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 118 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 36 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 7 FALSE
"Rv0890c " 0 FALSE
"Rv0890c " 35 FALSE
"Rv0890c " 13 FALSE
"Rv0890c " 14 FALSE
"Rv0891c " 134 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 10 FALSE
"Rv0891c " 19 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 281 FALSE
"Rv0891c " 137 FALSE
"Rv0891c " 10 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 37 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 18 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 375 FALSE
"Rv0891c " 150 FALSE
"Rv0891c " 5 FALSE
"Rv0891c " 52 FALSE
"Rv0891c " 1 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 1 FALSE
"Rv0891c " 0 FALSE
"Rv0891c " 228 FALSE
"Rv0891c " 104 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 7 FALSE
"Rv0892 " 27 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 42 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 30 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 85 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 19 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 1 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0892 " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 9 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 2 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 1 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 7 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 22 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 124 FALSE
"Rv0893c " 17 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 3 FALSE
"Rv0893c " 0 FALSE
"Rv0893c " 5 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 118 FALSE
"Rv0894 " 44 FALSE
"Rv0894 " 50 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 26 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 98 FALSE
"Rv0894 " 1 FALSE
"Rv0894 " 0 FALSE
"Rv0894 " 26 FALSE
"Rv0894 " 0 FALSE
"Rv0895 " 53 FALSE
"Rv0895 " 205 FALSE
"Rv0895 " 33 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 38 FALSE
"Rv0895 " 8 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 34 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 3 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 5 FALSE
"Rv0895 " 9 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 14 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 74 FALSE
"Rv0895 " 3 FALSE
"Rv0895 " 70 FALSE
"Rv0895 " 92 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0895 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 11 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 44 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 45 FALSE
"Rv0896 " 72 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 90 FALSE
"Rv0896 " 233 FALSE
"Rv0896 " 67 FALSE
"Rv0896 " 68 FALSE
"Rv0896 " 13 FALSE
"Rv0896 " 137 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 25 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 113 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 0 FALSE
"Rv0896 " 30 FALSE
"Rv0896 " 17 FALSE
"Rv0896 " 0 FALSE
"Rv0897c " 62 FALSE
"Rv0897c " 7 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 5 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 59 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 90 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 4 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 42 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 4 FALSE
"Rv0897c " 30 FALSE
"Rv0897c " 63 FALSE
"Rv0897c " 75 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 0 FALSE
"Rv0897c " 4 FALSE
"Rv0898c " 0 FALSE
"Rv0898c " 33 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
"Rv0899 " 0 FALSE
